"","hrp2.Deletion.Allele.Frequency","Starting Frequency","Years"
"233",0.400036724346626,"12",19.4166666666667
"234",0.408124433794626,"12",19.5
"235",0.415877608491644,"12",19.5833333333333
"236",0.424065835337282,"12",19.6666666666667
"237",0.432559148000511,"12",19.75
"238",0.441709682573917,"12",19.8333333333333
"239",0.450810762497513,"12",19.9166666666667
"240",0.460204209450016,"12",20
"241",0.0802818093757591,"8",0.0833333333333333
"242",0.0802418482890319,"8",0.166666666666667
"243",0.079874776931596,"8",0.25
"244",0.0798761637967659,"8",0.333333333333333
"245",0.0796813214331765,"8",0.416666666666667
"246",0.0800888186001662,"8",0.5
"247",0.0802057424440495,"8",0.583333333333333
"248",0.0802218328167057,"8",0.666666666666667
"249",0.0801687863281907,"8",0.75
"250",0.080209005356502,"8",0.833333333333333
"251",0.0806891871345165,"8",0.916666666666667
"252",0.0806022041350106,"8",1
"253",0.0809428117193236,"8",1.08333333333333
"254",0.0809649965234574,"8",1.16666666666667
"255",0.0815317993653955,"8",1.25
"256",0.0819204209075922,"8",1.33333333333333
"257",0.0816209366502606,"8",1.41666666666667
"258",0.081422167670165,"8",1.5
"259",0.0811646786624714,"8",1.58333333333333
"260",0.0812034462660451,"8",1.66666666666667
"261",0.0808364259842728,"8",1.75
"262",0.0807288758925043,"8",1.83333333333333
"263",0.0803895142367228,"8",1.91666666666667
"264",0.080700826352077,"8",2
"265",0.0806978800869761,"8",2.08333333333333
"266",0.0811413769574875,"8",2.16666666666667
"267",0.081037184289904,"8",2.25
"268",0.0806996576552032,"8",2.33333333333333
"269",0.0811386201165314,"8",2.41666666666667
"270",0.0813851468095175,"8",2.5
"271",0.080982501326498,"8",2.58333333333333
"272",0.0810967733689558,"8",2.66666666666667
"273",0.0815707393807648,"8",2.75
"274",0.0818702513370024,"8",2.83333333333333
"275",0.082564586520662,"8",2.91666666666667
"276",0.0824702138895235,"8",3
"277",0.0818041414522699,"8",3.08333333333333
"278",0.0809691952414188,"8",3.16666666666667
"279",0.0807666861027851,"8",3.25
"280",0.080420297017116,"8",3.33333333333333
"281",0.0810767570007526,"8",3.41666666666667
"282",0.0808355753562188,"8",3.5
"283",0.0810862750995789,"8",3.58333333333333
"284",0.0810910228233832,"8",3.66666666666667
"285",0.0808666882239543,"8",3.75
"286",0.0810314985900671,"8",3.83333333333333
"287",0.0811936334242947,"8",3.91666666666667
"288",0.0806627747581326,"8",4
"289",0.0807412850726735,"8",4.08333333333333
"290",0.0803644294923575,"8",4.16666666666667
"291",0.0801220946122748,"8",4.25
"292",0.0796193173848999,"8",4.33333333333333
"293",0.0797032977186473,"8",4.41666666666667
"294",0.079857514739998,"8",4.5
"295",0.0800868407245334,"8",4.58333333333333
"296",0.0797123923359861,"8",4.66666666666667
"297",0.0794719804884547,"8",4.75
"298",0.0799835022410835,"8",4.83333333333333
"299",0.0795620688609275,"8",4.91666666666667
"300",0.0798830027913698,"8",5
"301",0.0793625471806967,"8",5.08333333333333
"302",0.0792191108540221,"8",5.16666666666667
"303",0.0792495318273168,"8",5.25
"304",0.0789024011320806,"8",5.33333333333333
"305",0.0790826154404155,"8",5.41666666666667
"306",0.0794503299248196,"8",5.5
"307",0.0794894866086211,"8",5.58333333333333
"308",0.0795250532464151,"8",5.66666666666667
"309",0.079663156830465,"8",5.75
"310",0.0795724090079395,"8",5.83333333333333
"311",0.079262378181971,"8",5.91666666666667
"312",0.0791569260651599,"8",6
"313",0.0791143642905263,"8",6.08333333333333
"314",0.0792079720200183,"8",6.16666666666667
"315",0.0793843767906549,"8",6.25
"316",0.0795196971641768,"8",6.33333333333333
"317",0.0791116986514092,"8",6.41666666666667
"318",0.0791357739298129,"8",6.5
"319",0.0798330917863345,"8",6.58333333333333
"320",0.080241339867862,"8",6.66666666666667
"321",0.0809044565729353,"8",6.75
"322",0.0811491550397824,"8",6.83333333333333
"323",0.0815964974266147,"8",6.91666666666667
"324",0.0818793972027373,"8",7
"325",0.0820288027389757,"8",7.08333333333333
"326",0.082115210501152,"8",7.16666666666667
"327",0.0822673585302187,"8",7.25
"328",0.0822203890592659,"8",7.33333333333333
"329",0.0826510319351607,"8",7.41666666666667
"330",0.0827427224705448,"8",7.5
"331",0.0835463921824211,"8",7.58333333333333
"332",0.0836153426953682,"8",7.66666666666667
"333",0.0838321021059895,"8",7.75
"334",0.0840983672900607,"8",7.83333333333333
"335",0.0841185885901446,"8",7.91666666666667
"336",0.084018683321802,"8",8
"337",0.0835254214607071,"8",8.08333333333333
"338",0.0838425232899191,"8",8.16666666666667
"339",0.083808121184182,"8",8.25
"340",0.0834223853662967,"8",8.33333333333333
"341",0.0830840572680076,"8",8.41666666666667
"342",0.0833096050157706,"8",8.5
"343",0.0831676577530182,"8",8.58333333333333
"344",0.082867576091486,"8",8.66666666666667
"345",0.0823785657030723,"8",8.75
"346",0.0823092169941596,"8",8.83333333333333
"347",0.08234064112186,"8",8.91666666666667
"348",0.0829702956694274,"8",9
"349",0.0833168972191922,"8",9.08333333333333
"350",0.0831490575304813,"8",9.16666666666667
"351",0.0828557119729704,"8",9.25
"352",0.0829104596469884,"8",9.33333333333333
"353",0.0835116714369049,"8",9.41666666666667
"354",0.0837868937940801,"8",9.5
"355",0.0838581751861628,"8",9.58333333333333
"356",0.083364258088187,"8",9.66666666666667
"357",0.0832380504127139,"8",9.75
"358",0.0832849832232044,"8",9.83333333333333
"359",0.0836807953035103,"8",9.91666666666667
"360",0.0839480266201479,"8",10
"361",0.0858120433179609,"8",10.0833333333333
"362",0.0880051317486253,"8",10.1666666666667
"363",0.0898702646890087,"8",10.25
"364",0.0924923853365392,"8",10.3333333333333
"365",0.095422972976183,"8",10.4166666666667
"366",0.0977136758819972,"8",10.5
"367",0.100288083428558,"8",10.5833333333333
"368",0.102751006889063,"8",10.6666666666667
"369",0.105627563005415,"8",10.75
"370",0.107907367975178,"8",10.8333333333333
"371",0.110736375887128,"8",10.9166666666667
"372",0.113392649463041,"8",11
"373",0.117099594508162,"8",11.0833333333333
"374",0.120764362010479,"8",11.1666666666667
"375",0.124962082194413,"8",11.25
"376",0.128675523931741,"8",11.3333333333333
"377",0.132318313483864,"8",11.4166666666667
"378",0.136001352981753,"8",11.5
"379",0.14034858493749,"8",11.5833333333333
"380",0.144419913660955,"8",11.6666666666667
"381",0.148834735898959,"8",11.75
"382",0.152211708900875,"8",11.8333333333333
"383",0.155809489910908,"8",11.9166666666667
"384",0.160151571713055,"8",12
"385",0.164567385723903,"8",12.0833333333333
"386",0.168244701461246,"8",12.1666666666667
"387",0.171887380693404,"8",12.25
"388",0.176041173876963,"8",12.3333333333333
"389",0.180693978101268,"8",12.4166666666667
"390",0.184785633164579,"8",12.5
"391",0.189462447642384,"8",12.5833333333333
"392",0.194770700271866,"8",12.6666666666667
"393",0.198506134936765,"8",12.75
"394",0.203618276189854,"8",12.8333333333333
"395",0.209008787458232,"8",12.9166666666667
"396",0.215122007581991,"8",13
"397",0.220924165717208,"8",13.0833333333333
"398",0.226541951268897,"8",13.1666666666667
"399",0.23267103814773,"8",13.25
"400",0.239477277294867,"8",13.3333333333333
"401",0.245290528826622,"8",13.4166666666667
"402",0.251836450962534,"8",13.5
"403",0.258514942427562,"8",13.5833333333333
"404",0.265282005829976,"8",13.6666666666667
"405",0.27224676506601,"8",13.75
"406",0.279672371969396,"8",13.8333333333333
"407",0.28692828916841,"8",13.9166666666667
"408",0.293936952050884,"8",14
"409",0.300517945157489,"8",14.0833333333333
"410",0.307722857426754,"8",14.1666666666667
"411",0.314602272228762,"8",14.25
"412",0.321978513019542,"8",14.3333333333333
"413",0.329626881282374,"8",14.4166666666667
"414",0.337653789127632,"8",14.5
"415",0.345515324321582,"8",14.5833333333333
"416",0.353575007843728,"8",14.6666666666667
"417",0.362815695463814,"8",14.75
"418",0.369526382965131,"8",14.8333333333333
"419",0.378127528978445,"8",14.9166666666667
"420",0.386289908114515,"8",15
"421",0.394141153720705,"8",15.0833333333333
"422",0.402670523847375,"8",15.1666666666667
"423",0.410643063936155,"8",15.25
"424",0.418879058893446,"8",15.3333333333333
"425",0.426717460549498,"8",15.4166666666667
"426",0.43395228711288,"8",15.5
"427",0.441610348175844,"8",15.5833333333333
"428",0.45031803169612,"8",15.6666666666667
"429",0.459515127994885,"8",15.75
"430",0.46841984335302,"8",15.8333333333333
"431",0.477330056601648,"8",15.9166666666667
"432",0.485940591546435,"8",16
"433",0.495750501543859,"8",16.0833333333333
"434",0.503691257308005,"8",16.1666666666667
"435",0.513187885165143,"8",16.25
"436",0.521629279018238,"8",16.3333333333333
"437",0.530438197176102,"8",16.4166666666667
"438",0.538368995591073,"8",16.5
"439",0.547286992589498,"8",16.5833333333333
"440",0.556268127563552,"8",16.6666666666667
"441",0.564023945957236,"8",16.75
"442",0.572184585231725,"8",16.8333333333333
"443",0.581354285542595,"8",16.9166666666667
"444",0.58956257500237,"8",17
"445",0.598743296514496,"8",17.0833333333333
"446",0.608326210664276,"8",17.1666666666667
"447",0.617117635589318,"8",17.25
"448",0.625654634488149,"8",17.3333333333333
"449",0.634718447269765,"8",17.4166666666667
"450",0.642973304464912,"8",17.5
"451",0.651043267911335,"8",17.5833333333333
"452",0.659873710790559,"8",17.6666666666667
"453",0.668572795960778,"8",17.75
"454",0.676813657434651,"8",17.8333333333333
"455",0.685257358321708,"8",17.9166666666667
"456",0.694205691583626,"8",18
"457",0.702781995287966,"8",18.0833333333333
"458",0.710571340882621,"8",18.1666666666667
"459",0.718528494663372,"8",18.25
"460",0.726542716122981,"8",18.3333333333333
"461",0.734306329392653,"8",18.4166666666667
"462",0.741288485225643,"8",18.5
"463",0.748744752960937,"8",18.5833333333333
"464",0.756261411271992,"8",18.6666666666667
"465",0.763263816807921,"8",18.75
"466",0.769537369740067,"8",18.8333333333333
"467",0.776390978862382,"8",18.9166666666667
"468",0.78257283290132,"8",19
"469",0.78951868599206,"8",19.0833333333333
"470",0.796435918166273,"8",19.1666666666667
"471",0.803032803534072,"8",19.25
"472",0.809553132425078,"8",19.3333333333333
"473",0.816311098201285,"8",19.4166666666667
"474",0.822906193178995,"8",19.5
"475",0.829066142854057,"8",19.5833333333333
"476",0.834464620449434,"8",19.6666666666667
"477",0.840503251918964,"8",19.75
"478",0.845774821423381,"8",19.8333333333333
"479",0.851004300265743,"8",19.9166666666667
"480",0.856626257158269,"8",20
"481",0.119421841660347,"2",0.0833333333333333
"482",0.119425434953142,"2",0.166666666666667
"483",0.119664441964716,"2",0.25
"484",0.119853521954643,"2",0.333333333333333
"485",0.1200333028195,"2",0.416666666666667
"486",0.120202242191871,"2",0.5
"487",0.121360527764924,"2",0.583333333333333
"488",0.121943129417075,"2",0.666666666666667
"489",0.122075197072596,"2",0.75
"490",0.122468148498186,"2",0.833333333333333
"491",0.12260233842476,"2",0.916666666666667
"492",0.122652652551958,"2",1
"493",0.122864798058531,"2",1.08333333333333
"494",0.123146978750519,"2",1.16666666666667
"495",0.12282052722502,"2",1.25
"496",0.122309017141645,"2",1.33333333333333
"497",0.122021607736986,"2",1.41666666666667
"498",0.122346423522983,"2",1.5
"499",0.123011975722941,"2",1.58333333333333
"500",0.123458664867754,"2",1.66666666666667
"501",0.12368392542428,"2",1.75
"502",0.12414085525393,"2",1.83333333333333
"503",0.12423783261229,"2",1.91666666666667
"504",0.124028503093753,"2",2
"505",0.123472875702825,"2",2.08333333333333
"506",0.123205750401859,"2",2.16666666666667
"507",0.12323460907286,"2",2.25
"508",0.122854629819392,"2",2.33333333333333
"509",0.122261831067498,"2",2.41666666666667
"510",0.121901738699449,"2",2.5
"511",0.120938252998294,"2",2.58333333333333
"512",0.121009730828025,"2",2.66666666666667
"513",0.12049830894245,"2",2.75
"514",0.119672896058081,"2",2.83333333333333
"515",0.119477438177954,"2",2.91666666666667
"516",0.119242413802276,"2",3
"517",0.119346647888744,"2",3.08333333333333
"518",0.118829015785644,"2",3.16666666666667
"519",0.118090119690073,"2",3.25
"520",0.11771194412146,"2",3.33333333333333
"521",0.117787198298126,"2",3.41666666666667
"522",0.118409391958451,"2",3.5
"523",0.118313483313531,"2",3.58333333333333
"524",0.118767826819422,"2",3.66666666666667
"525",0.118249155027668,"2",3.75
"526",0.118383128353938,"2",3.83333333333333
"527",0.118370196791187,"2",3.91666666666667
"528",0.119176277005227,"2",4
"529",0.118935055398679,"2",4.08333333333333
"530",0.118742059248404,"2",4.16666666666667
"531",0.119101529607831,"2",4.25
"532",0.118679715042499,"2",4.33333333333333
"533",0.117857359097376,"2",4.41666666666667
"534",0.117253515022652,"2",4.5
"535",0.116458084521458,"2",4.58333333333333
"536",0.115546675438352,"2",4.66666666666667
"537",0.115188819915371,"2",4.75
"538",0.114831900092418,"2",4.83333333333333
"539",0.114444635667583,"2",4.91666666666667
"540",0.114520236259733,"2",5
"541",0.113853425979139,"2",5.08333333333333
"542",0.113725309179321,"2",5.16666666666667
"543",0.113311829283463,"2",5.25
"544",0.11253294767956,"2",5.33333333333333
"545",0.112184881814686,"2",5.41666666666667
"546",0.112607191857604,"2",5.5
"547",0.112228813684066,"2",5.58333333333333
"548",0.112005464714329,"2",5.66666666666667
"549",0.111837625275733,"2",5.75
"550",0.112290139019913,"2",5.83333333333333
"551",0.112084891145088,"2",5.91666666666667
"552",0.112490590921676,"2",6
"553",0.113124645480772,"2",6.08333333333333
"554",0.113517429670317,"2",6.16666666666667
"555",0.11385387140679,"2",6.25
"556",0.114146709912247,"2",6.33333333333333
"557",0.114206348934999,"2",6.41666666666667
"558",0.114142889480107,"2",6.5
"559",0.114681047095058,"2",6.58333333333333
"560",0.114513370495502,"2",6.66666666666667
"561",0.114827201386373,"2",6.75
"562",0.114145468936082,"2",6.83333333333333
"563",0.113943277032692,"2",6.91666666666667
"564",0.113079198136389,"2",7
"565",0.112862873906798,"2",7.08333333333333
"566",0.112642993557877,"2",7.16666666666667
"567",0.112721578585432,"2",7.25
"568",0.112416636854691,"2",7.33333333333333
"569",0.11242245882976,"2",7.41666666666667
"570",0.111678827137585,"2",7.5
"571",0.112025260233499,"2",7.58333333333333
"572",0.113158186416374,"2",7.66666666666667
"573",0.113584025302414,"2",7.75
"574",0.114245246677501,"2",7.83333333333333
"575",0.114710573032308,"2",7.91666666666667
"576",0.115620656134551,"2",8
"577",0.115737263605351,"2",8.08333333333333
"578",0.115596497466033,"2",8.16666666666667
"579",0.114983111324175,"2",8.25
"580",0.114600247735089,"2",8.33333333333333
"581",0.114519449309874,"2",8.41666666666667
"582",0.11465372338272,"2",8.5
"583",0.115226121884383,"2",8.58333333333333
"584",0.115744026492544,"2",8.66666666666667
"585",0.116195061135935,"2",8.75
"586",0.117148016035308,"2",8.83333333333333
"587",0.117108999921067,"2",8.91666666666667
"588",0.11713329138583,"2",9
"589",0.117291283172629,"2",9.08333333333333
"590",0.117340617650747,"2",9.16666666666667
"591",0.116803550561939,"2",9.25
"592",0.116506448306404,"2",9.33333333333333
"593",0.116352382145456,"2",9.41666666666667
"594",0.116805749625751,"2",9.5
"595",0.117040881816859,"2",9.58333333333333
"596",0.117322309884333,"2",9.66666666666667
"597",0.117331366859901,"2",9.75
"598",0.118023392881494,"2",9.83333333333333
"599",0.11860482352387,"2",9.91666666666667
"600",0.118222962920988,"2",10
"601",0.121754426539246,"2",10.0833333333333
"602",0.125346492334603,"2",10.1666666666667
"603",0.129308917424582,"2",10.25
"604",0.133950551135224,"2",10.3333333333333
"605",0.137722390745485,"2",10.4166666666667
"606",0.142077209382655,"2",10.5
"607",0.14620088540222,"2",10.5833333333333
"608",0.150386887310435,"2",10.6666666666667
"609",0.155576284537002,"2",10.75
"610",0.16016866640941,"2",10.8333333333333
"611",0.165309234441206,"2",10.9166666666667
"612",0.170591723966608,"2",11
"613",0.174973357242791,"2",11.0833333333333
"614",0.179882801643565,"2",11.1666666666667
"615",0.184949153455794,"2",11.25
"616",0.1905521592285,"2",11.3333333333333
"617",0.195268525242369,"2",11.4166666666667
"618",0.200104548670816,"2",11.5
"619",0.205064897456027,"2",11.5833333333333
"620",0.210861173667388,"2",11.6666666666667
"621",0.216129272611373,"2",11.75
"622",0.221620384101143,"2",11.8333333333333
"623",0.227439858906545,"2",11.9166666666667
"624",0.233770464204475,"2",12
"625",0.239830231231904,"2",12.0833333333333
"626",0.246211603150522,"2",12.1666666666667
"627",0.251634091203144,"2",12.25
"628",0.25875446449295,"2",12.3333333333333
"629",0.265149575814151,"2",12.4166666666667
"630",0.272353889328194,"2",12.5
"631",0.279383207530398,"2",12.5833333333333
"632",0.28715285352811,"2",12.6666666666667
"633",0.293900328644577,"2",12.75
"634",0.300245716281023,"2",12.8333333333333
"635",0.30687682690545,"2",12.9166666666667
"636",0.314651500975588,"2",13
"637",0.321705577146741,"2",13.0833333333333
"638",0.32889672838763,"2",13.1666666666667
"639",0.335266028424355,"2",13.25
"640",0.342226672760524,"2",13.3333333333333
"641",0.349808783641108,"2",13.4166666666667
"642",0.358041688228553,"2",13.5
"643",0.366215103812123,"2",13.5833333333333
"644",0.373664900558969,"2",13.6666666666667
"645",0.382076781462579,"2",13.75
"646",0.39093500769454,"2",13.8333333333333
"647",0.399040740291029,"2",13.9166666666667
"648",0.407776806442752,"2",14
"649",0.4164622411033,"2",14.0833333333333
"650",0.425854807574583,"2",14.1666666666667
"651",0.434758849625703,"2",14.25
"652",0.444345587048563,"2",14.3333333333333
"653",0.453243526106168,"2",14.4166666666667
"654",0.46257109210321,"2",14.5
"655",0.47106869702439,"2",14.5833333333333
"656",0.480442436852824,"2",14.6666666666667
"657",0.489637853512888,"2",14.75
"658",0.499275156476987,"2",14.8333333333333
"659",0.508847716440708,"2",14.9166666666667
"660",0.519006614232422,"2",15
"661",0.527608979805523,"2",15.0833333333333
"662",0.536953602023844,"2",15.1666666666667
"663",0.546599087957721,"2",15.25
"664",0.555993132074017,"2",15.3333333333333
"665",0.565273009138679,"2",15.4166666666667
"666",0.574743823669995,"2",15.5
