"","hrp2.Deletion.Allele.Frequency","Prevalence","years"
"287",0.208507664502911,"20%",3.91666666666667
"288",0.208549405609929,"20%",4
"289",0.208556891289051,"20%",4.08333333333333
"290",0.209101300804231,"20%",4.16666666666667
"291",0.208443698051558,"20%",4.25
"292",0.20809488536106,"20%",4.33333333333333
"293",0.208285827094814,"20%",4.41666666666667
"294",0.207720212141525,"20%",4.5
"295",0.208010056206477,"20%",4.58333333333333
"296",0.20765028199239,"20%",4.66666666666667
"297",0.208082800365571,"20%",4.75
"298",0.208117696549441,"20%",4.83333333333333
"299",0.208859853507008,"20%",4.91666666666667
"300",0.20868279648072,"20%",5
"301",0.20883595177816,"20%",5.08333333333333
"302",0.208780955502764,"20%",5.16666666666667
"303",0.208816738790034,"20%",5.25
"304",0.209743430763732,"20%",5.33333333333333
"305",0.208221957653581,"20%",5.41666666666667
"306",0.208808943805714,"20%",5.5
"307",0.209241596049473,"20%",5.58333333333333
"308",0.208161437380598,"20%",5.66666666666667
"309",0.208143407482994,"20%",5.75
"310",0.208759709558527,"20%",5.83333333333333
"311",0.208664897577393,"20%",5.91666666666667
"312",0.209502740206107,"20%",6
"313",0.207733232978964,"20%",6.08333333333333
"314",0.209169966879919,"20%",6.16666666666667
"315",0.209537778595745,"20%",6.25
"316",0.208158230594285,"20%",6.33333333333333
"317",0.208217240442669,"20%",6.41666666666667
"318",0.208715506759665,"20%",6.5
"319",0.207734629308775,"20%",6.58333333333333
"320",0.208518008327957,"20%",6.66666666666667
"321",0.208540987063158,"20%",6.75
"322",0.208622031126427,"20%",6.83333333333333
"323",0.208745869066341,"20%",6.91666666666667
"324",0.2075391946696,"20%",7
"325",0.208712721605946,"20%",7.08333333333333
"326",0.20810950352749,"20%",7.16666666666667
"327",0.209084177518837,"20%",7.25
"328",0.20857384854394,"20%",7.33333333333333
"329",0.207978386088096,"20%",7.41666666666667
"330",0.208352802552675,"20%",7.5
"331",0.208757038577851,"20%",7.58333333333333
"332",0.20752472972045,"20%",7.66666666666667
"333",0.208677219541711,"20%",7.75
"334",0.208936379904942,"20%",7.83333333333333
"335",0.20895337835962,"20%",7.91666666666667
"336",0.20795983189616,"20%",8
"337",0.208200447176218,"20%",8.08333333333333
"338",0.207972836667921,"20%",8.16666666666667
"339",0.207796774337645,"20%",8.25
"340",0.20900141422336,"20%",8.33333333333333
"341",0.207815168438479,"20%",8.41666666666667
"342",0.208766606256519,"20%",8.5
"343",0.209025188898274,"20%",8.58333333333333
"344",0.208093833400783,"20%",8.66666666666667
"345",0.20845654273674,"20%",8.75
"346",0.207985519004685,"20%",8.83333333333333
"347",0.208192401412381,"20%",8.91666666666667
"348",0.208428138058111,"20%",9
"349",0.208590774090239,"20%",9.08333333333333
"350",0.207740161349119,"20%",9.16666666666667
"351",0.207740394650818,"20%",9.25
"352",0.207506365130319,"20%",9.33333333333333
"353",0.208864487205388,"20%",9.41666666666667
"354",0.2073924924983,"20%",9.5
"355",0.208537186710444,"20%",9.58333333333333
"356",0.208092472466993,"20%",9.66666666666667
"357",0.208231739718803,"20%",9.75
"358",0.208111737454577,"20%",9.83333333333333
"359",0.208192227519035,"20%",9.91666666666667
"360",0.209121043392363,"20%",10
"361",0.209789714285714,"20%",10.0833333333333
"362",0.209009571428571,"20%",10.1666666666667
"363",0.208832,"20%",10.25
"364",0.208549857142857,"20%",10.3333333333333
"365",0.208395571428571,"20%",10.4166666666667
"366",0.208862142857143,"20%",10.5
"367",0.208933857142857,"20%",10.5833333333333
"368",0.209429857142857,"20%",10.6666666666667
"369",0.209914857142857,"20%",10.75
"370",0.210661714285714,"20%",10.8333333333333
"371",0.211335,"20%",10.9166666666667
"372",0.212077,"20%",11
"373",0.212478428571429,"20%",11.0833333333333
"374",0.213336857142857,"20%",11.1666666666667
"375",0.214368285714286,"20%",11.25
"376",0.215415142857143,"20%",11.3333333333333
"377",0.216222142857143,"20%",11.4166666666667
"378",0.217181,"20%",11.5
"379",0.217660714285714,"20%",11.5833333333333
"380",0.218556285714286,"20%",11.6666666666667
"381",0.219049285714286,"20%",11.75
"382",0.219707857142857,"20%",11.8333333333333
"383",0.220508,"20%",11.9166666666667
"384",0.221407428571429,"20%",12
"385",0.221984142857143,"20%",12.0833333333333
"386",0.222578142857143,"20%",12.1666666666667
"387",0.222998428571429,"20%",12.25
"388",0.223685714285714,"20%",12.3333333333333
"389",0.224557571428571,"20%",12.4166666666667
"390",0.225599714285714,"20%",12.5
"391",0.226169142857143,"20%",12.5833333333333
"392",0.226453857142857,"20%",12.6666666666667
"393",0.227467714285714,"20%",12.75
"394",0.228453571428571,"20%",12.8333333333333
"395",0.229355571428571,"20%",12.9166666666667
"396",0.230276142857143,"20%",13
"397",0.231152714285714,"20%",13.0833333333333
"398",0.231894428571429,"20%",13.1666666666667
"399",0.233060857142857,"20%",13.25
"400",0.234167714285714,"20%",13.3333333333333
"401",0.235006428571429,"20%",13.4166666666667
"402",0.235458428571429,"20%",13.5
"403",0.236717142857143,"20%",13.5833333333333
"404",0.237933571428571,"20%",13.6666666666667
"405",0.238931,"20%",13.75
"406",0.239951,"20%",13.8333333333333
"407",0.241016428571429,"20%",13.9166666666667
"408",0.242283,"20%",14
"409",0.243549142857143,"20%",14.0833333333333
"410",0.244676714285714,"20%",14.1666666666667
"411",0.245876428571429,"20%",14.25
"412",0.246865714285714,"20%",14.3333333333333
"413",0.248056285714286,"20%",14.4166666666667
"414",0.248838857142857,"20%",14.5
"415",0.249891142857143,"20%",14.5833333333333
"416",0.250729857142857,"20%",14.6666666666667
"417",0.252089,"20%",14.75
"418",0.253237428571429,"20%",14.8333333333333
"419",0.254505857142857,"20%",14.9166666666667
"420",0.255494857142857,"20%",15
"421",0.256356285714286,"20%",15.0833333333333
"422",0.257658285714286,"20%",15.1666666666667
"423",0.258489,"20%",15.25
"424",0.260034428571429,"20%",15.3333333333333
"425",0.261459142857143,"20%",15.4166666666667
"426",0.262201714285714,"20%",15.5
"427",0.263355714285714,"20%",15.5833333333333
"428",0.264337857142857,"20%",15.6666666666667
"429",0.265625428571429,"20%",15.75
"430",0.266572142857143,"20%",15.8333333333333
"431",0.267323,"20%",15.9166666666667
"432",0.268409285714286,"20%",16
"433",0.269655428571429,"20%",16.0833333333333
"434",0.270844857142857,"20%",16.1666666666667
"435",0.271586857142857,"20%",16.25
"436",0.272678428571429,"20%",16.3333333333333
"437",0.273642142857143,"20%",16.4166666666667
"438",0.274507285714286,"20%",16.5
"439",0.275622,"20%",16.5833333333333
"440",0.276778142857143,"20%",16.6666666666667
"441",0.277431142857143,"20%",16.75
"442",0.278177,"20%",16.8333333333333
"443",0.279175142857143,"20%",16.9166666666667
"444",0.279736142857143,"20%",17
"445",0.280758714285714,"20%",17.0833333333333
"446",0.281559142857143,"20%",17.1666666666667
"447",0.282183142857143,"20%",17.25
"448",0.282930857142857,"20%",17.3333333333333
"449",0.283207571428571,"20%",17.4166666666667
"450",0.283833571428571,"20%",17.5
"451",0.284291285714286,"20%",17.5833333333333
"452",0.284848428571429,"20%",17.6666666666667
"453",0.285535,"20%",17.75
"454",0.286114,"20%",17.8333333333333
"455",0.286572,"20%",17.9166666666667
"456",0.286852142857143,"20%",18
"457",0.287191714285714,"20%",18.0833333333333
"458",0.287556,"20%",18.1666666666667
"459",0.287817142857143,"20%",18.25
"460",0.288551571428571,"20%",18.3333333333333
"461",0.288920571428571,"20%",18.4166666666667
"462",0.289617714285714,"20%",18.5
"463",0.289746,"20%",18.5833333333333
"464",0.289602428571429,"20%",18.6666666666667
"465",0.289611571428571,"20%",18.75
"466",0.289937857142857,"20%",18.8333333333333
"467",0.290111857142857,"20%",18.9166666666667
"468",0.290681285714286,"20%",19
"469",0.291063142857143,"20%",19.0833333333333
"470",0.290797571428571,"20%",19.1666666666667
"471",0.290948,"20%",19.25
"472",0.290913857142857,"20%",19.3333333333333
"473",0.291132571428571,"20%",19.4166666666667
"474",0.291235,"20%",19.5
"475",0.291214857142857,"20%",19.5833333333333
"476",0.291316,"20%",19.6666666666667
"477",0.291197142857143,"20%",19.75
"478",0.291040857142857,"20%",19.8333333333333
"479",0.290999857142857,"20%",19.9166666666667
"480",0.290714142857143,"20%",20
"481",0.406406861582456,"40%",0.0833333333333333
"482",0.406257484791395,"40%",0.166666666666667
"483",0.407590199600863,"40%",0.25
"484",0.406072750512375,"40%",0.333333333333333
"485",0.407436924988836,"40%",0.416666666666667
"486",0.408206901613391,"40%",0.5
"487",0.408367869881777,"40%",0.583333333333333
"488",0.408018993153249,"40%",0.666666666666667
"489",0.40924443059455,"40%",0.75
"490",0.408181823765931,"40%",0.833333333333333
"491",0.408337385854058,"40%",0.916666666666667
"492",0.405875509336528,"40%",1
"493",0.40642098528122,"40%",1.08333333333333
"494",0.407393418912806,"40%",1.16666666666667
"495",0.408492939353557,"40%",1.25
"496",0.406898259730659,"40%",1.33333333333333
"497",0.405506649128323,"40%",1.41666666666667
"498",0.405580800817646,"40%",1.5
"499",0.407427513205845,"40%",1.58333333333333
"500",0.408320648689934,"40%",1.66666666666667
"501",0.408395413337779,"40%",1.75
"502",0.407841359305635,"40%",1.83333333333333
"503",0.406582501120333,"40%",1.91666666666667
"504",0.405751141707158,"40%",2
"505",0.408237420968117,"40%",2.08333333333333
"506",0.406198575363774,"40%",2.16666666666667
"507",0.408692702722787,"40%",2.25
"508",0.407021420995681,"40%",2.33333333333333
"509",0.406794442177457,"40%",2.41666666666667
"510",0.407364221018929,"40%",2.5
"511",0.407380177435356,"40%",2.58333333333333
"512",0.407334673693121,"40%",2.66666666666667
"513",0.408463183852014,"40%",2.75
"514",0.406488836237821,"40%",2.83333333333333
"515",0.407908146786043,"40%",2.91666666666667
"516",0.409017623677613,"40%",3
"517",0.407886980815616,"40%",3.08333333333333
"518",0.405857579659467,"40%",3.16666666666667
"519",0.405872571681754,"40%",3.25
"520",0.407674590361861,"40%",3.33333333333333
"521",0.408691375187375,"40%",3.41666666666667
"522",0.409318826735574,"40%",3.5
"523",0.406391791056042,"40%",3.58333333333333
"524",0.407423122670215,"40%",3.66666666666667
"525",0.407361880171137,"40%",3.75
"526",0.406780949252374,"40%",3.83333333333333
"527",0.406634217648408,"40%",3.91666666666667
"528",0.407347009885128,"40%",4
"529",0.40699047230595,"40%",4.08333333333333
"530",0.406515904606583,"40%",4.16666666666667
"531",0.409750532746311,"40%",4.25
"532",0.407388109048543,"40%",4.33333333333333
"533",0.407043494061177,"40%",4.41666666666667
"534",0.407932665967496,"40%",4.5
"535",0.406409930029358,"40%",4.58333333333333
"536",0.405381008938633,"40%",4.66666666666667
"537",0.408025461272148,"40%",4.75
"538",0.40763748253199,"40%",4.83333333333333
"539",0.408420446969838,"40%",4.91666666666667
"540",0.406032122749114,"40%",5
"541",0.405665284690388,"40%",5.08333333333333
"542",0.408304609555461,"40%",5.16666666666667
"543",0.405528872970585,"40%",5.25
"544",0.404890416058596,"40%",5.33333333333333
"545",0.408688926103509,"40%",5.41666666666667
"546",0.408217352510543,"40%",5.5
"547",0.406718048761634,"40%",5.58333333333333
"548",0.409250887117589,"40%",5.66666666666667
"549",0.407367850857863,"40%",5.75
"550",0.407773354666736,"40%",5.83333333333333
"551",0.407556496871747,"40%",5.91666666666667
"552",0.405475919442302,"40%",6
"553",0.408359321084641,"40%",6.08333333333333
"554",0.406910912301854,"40%",6.16666666666667
"555",0.406864419666352,"40%",6.25
"556",0.405176005821995,"40%",6.33333333333333
"557",0.406355623928035,"40%",6.41666666666667
"558",0.408751229897481,"40%",6.5
"559",0.407583493967122,"40%",6.58333333333333
"560",0.407068093001946,"40%",6.66666666666667
"561",0.406498139425896,"40%",6.75
"562",0.408341770722213,"40%",6.83333333333333
"563",0.407493141476029,"40%",6.91666666666667
"564",0.407375000555842,"40%",7
"565",0.406425782183906,"40%",7.08333333333333
"566",0.408056966522839,"40%",7.16666666666667
"567",0.406061550240863,"40%",7.25
"568",0.408720591683174,"40%",7.33333333333333
"569",0.408439183670043,"40%",7.41666666666667
"570",0.409578062343531,"40%",7.5
"571",0.407224761871307,"40%",7.58333333333333
"572",0.40956884297434,"40%",7.66666666666667
"573",0.40846818329383,"40%",7.75
"574",0.406004104323497,"40%",7.83333333333333
"575",0.40775415570195,"40%",7.91666666666667
"576",0.405540514952044,"40%",8
"577",0.406776866332563,"40%",8.08333333333333
"578",0.407277069831751,"40%",8.16666666666667
"579",0.407034986685872,"40%",8.25
"580",0.40686615442456,"40%",8.33333333333333
"581",0.40746060584733,"40%",8.41666666666667
"582",0.406980941126485,"40%",8.5
"583",0.406377013187192,"40%",8.58333333333333
"584",0.408385740452012,"40%",8.66666666666667
"585",0.406406496379311,"40%",8.75
"586",0.405899512371032,"40%",8.83333333333333
"587",0.407382393069969,"40%",8.91666666666667
"588",0.407635761564399,"40%",9
"589",0.407885552302652,"40%",9.08333333333333
"590",0.408325957383673,"40%",9.16666666666667
"591",0.407990616163504,"40%",9.25
"592",0.40662227125105,"40%",9.33333333333333
"593",0.408875348163368,"40%",9.41666666666667
"594",0.406289943839171,"40%",9.5
"595",0.408132514228984,"40%",9.58333333333333
"596",0.406049229962686,"40%",9.66666666666667
"597",0.406683126634522,"40%",9.75
"598",0.408649767327967,"40%",9.83333333333333
"599",0.40754435838439,"40%",9.91666666666667
"600",0.40781383748623,"40%",10
"601",0.413536285714286,"40%",10.0833333333333
"602",0.414760285714286,"40%",10.1666666666667
"603",0.416205142857143,"40%",10.25
"604",0.416417714285714,"40%",10.3333333333333
"605",0.416629285714286,"40%",10.4166666666667
"606",0.416715857142857,"40%",10.5
"607",0.416483857142857,"40%",10.5833333333333
"608",0.416478571428571,"40%",10.6666666666667
"609",0.415888,"40%",10.75
"610",0.416082428571429,"40%",10.8333333333333
"611",0.415989571428571,"40%",10.9166666666667
"612",0.415642857142857,"40%",11
"613",0.415252428571429,"40%",11.0833333333333
"614",0.414750285714286,"40%",11.1666666666667
"615",0.414401571428571,"40%",11.25
"616",0.414527142857143,"40%",11.3333333333333
"617",0.414237142857143,"40%",11.4166666666667
"618",0.413677285714286,"40%",11.5
"619",0.413088857142857,"40%",11.5833333333333
"620",0.412979142857143,"40%",11.6666666666667
"621",0.412578714285714,"40%",11.75
"622",0.412608857142857,"40%",11.8333333333333
"623",0.411945,"40%",11.9166666666667
"624",0.411700857142857,"40%",12
"625",0.411492571428571,"40%",12.0833333333333
"626",0.410949285714286,"40%",12.1666666666667
"627",0.411119,"40%",12.25
"628",0.410844428571429,"40%",12.3333333333333
"629",0.41071,"40%",12.4166666666667
"630",0.410580428571429,"40%",12.5
"631",0.410348428571429,"40%",12.5833333333333
"632",0.410057,"40%",12.6666666666667
"633",0.409970857142857,"40%",12.75
"634",0.409975142857143,"40%",12.8333333333333
"635",0.409990857142857,"40%",12.9166666666667
"636",0.409913428571429,"40%",13
"637",0.410075714285714,"40%",13.0833333333333
"638",0.409934,"40%",13.1666666666667
"639",0.409846285714286,"40%",13.25
"640",0.409936142857143,"40%",13.3333333333333
"641",0.409959,"40%",13.4166666666667
"642",0.410451714285714,"40%",13.5
"643",0.410665,"40%",13.5833333333333
"644",0.410669285714286,"40%",13.6666666666667
"645",0.410749,"40%",13.75
"646",0.410654285714286,"40%",13.8333333333333
